0,-1.2277,-78.469,-1.7441e-12
1.0195e-06,-1.2291,-78.457,-4.8788e-12
6.1171e-06,-1.2364,-78.399,-3.9746e-11
3.1605e-05,-1.2725,-78.104,-6.9975e-10
0.00015904,-1.4519,-76.54,-1.6867e-08
0.00071709,-2.2017,-68.046,-4.0299e-07
0.0013594,-2.9658,-55.549,-1.7071e-06
0.0020925,-3.666,-38.926,-4.7003e-06
0.0028996,-4.1868,-19.409,-1.0274e-05
0.0037748,-4.4349,1.1056,-1.9389e-05
0.0047202,-4.3464,20.253,-3.3029e-05
0.0056773,-3.9342,34.606,-5.0772e-05
0.006589,-3.3195,42.586,-7.1013e-05
0.0074884,-2.59,44.837,-9.3681e-05
0.0083994,-1.818,41.896,-0.00011877
0.0093436,-1.0722,34.368,-0.00014636
0.010352,-0.42003,22.969,-0.00017688
0.011491,0.066745,8.3994,-0.00021187
0.01264,0.26085,-5.4227,-0.0002471
0.013805,0.17891,-16.255,-0.00028251
0.014867,-0.080856,-22.142,-0.00031457
0.015889,-0.42768,-23.9,-0.00034553
0.016917,-0.8015,-22.102,-0.00037713
0.017983,-1.1474,-17.276,-0.00041078
0.019129,-1.4109,-10.045,-0.00044842
0.020451,-1.5276,-1.0806,-0.00049413
0.021755,-1.4408,6.4272,-0.00054178
0.023028,-1.1983,11.135,-0.00059068
0.024201,-0.8908,12.699,-0.00063742
0.025361,-0.56299,11.77,-0.00068487
0.026559,-0.25218,8.8177,-0.00073467
0.027852,0.005952,4.3713,-0.00078882
0.029349,0.17357,-0.88935,-0.00085149
0.030829,0.20638,-4.8015,-0.00091311
0.032224,0.15158,-6.5601,-0.00097078
0.033539,0.067187,-6.4156,-0.0010249
0.034874,-0.0094838,-4.8351,-0.0010797
0.036302,-0.046342,-2.2485,-0.0011383
0.037971,-0.0067785,0.84564,-0.0012069
0.039649,0.11648,2.996,-0.0012759
0.04122,0.27774,3.6589,-0.0013402
0.042709,0.4373,3.1366,-0.0014005
0.04425,0.57921,1.8147,-0.0014619
0.045969,0.68789,0.079165,-0.0015288
0.047872,0.74462,-1.3624,-0.0016005
0.049743,0.75646,-1.819,-0.0016683
0.051435,0.75673,-1.4352,-0.0017274
0.053183,0.76916,-0.57111,-0.0017861
0.055179,0.81202,0.45195,-0.0018503
0.057336,0.88749,1.0609,-0.0019161
0.059339,0.96503,1.0032,-0.0019734
0.061263,1.0271,0.54997,-0.0020248
0.063384,1.0691,-0.042216,-0.0020771
0.065833,1.0844,-0.42767,-0.0021315
0.068163,1.0812,-0.36053,-0.0021773
0.070341,1.0772,-0.060514,-0.0022147
0.072811,1.0791,0.26433,-0.002251
0.075585,1.0844,0.35765,-0.0022839
0.078094,1.0804,0.20871,-0.0023065
0.080663,1.06,0.0066978,-0.0023226
0.083821,1.0146,-0.087063,-0.0023328
0.086784,0.96172,-0.00402,-0.0023332
0.089645,0.90813,0.099894,-0.0023255
