0,-1.2277,-78.468,-1.7441e-12
1.0195e-06,-1.2292,-78.456,-4.8789e-12
6.1171e-06,-1.2368,-78.395,-3.975e-11
3.1605e-05,-1.2745,-78.088,-7.0012e-10
0.00015905,-1.4616,-76.45,-1.6909e-08
0.00069831,-2.2166,-67.844,-3.835e-07
0.0013162,-2.9809,-55.252,-1.6054e-06
0.0020203,-3.6786,-38.555,-4.3942e-06
0.0027951,-4.1948,-18.998,-9.5705e-06
0.0036352,-4.4366,1.5136,-1.8017e-05
0.0045427,-4.3409,20.607,-3.0639e-05
0.0054587,-3.9236,34.825,-4.6982e-05
0.0063319,-3.3058,42.685,-6.5617e-05
0.0071939,-2.5748,44.827,-8.6481e-05
0.0080673,-1.8028,41.789,-0.00010957
0.0089731,-1.0582,34.177,-0.00013496
0.0099409,-0.40854,22.71,-0.00016305
0.011037,0.074109,8.0816,-0.0001953
0.012157,0.26254,-5.9071,-0.00022821
0.013293,0.16734,-16.732,-0.00026129
0.014308,-0.10014,-22.36,-0.00029067
0.015287,-0.45023,-23.887,-0.00031911
0.016274,-0.82389,-21.889,-0.0003482
0.017299,-1.1663,-16.898,-0.00037927
0.018404,-1.4229,-9.5432,-0.00041415
0.01969,-1.5279,-0.47404,-0.00045693
0.020961,-1.4242,6.9803,-0.00050164
0.022171,-1.1732,11.386,-0.00054633
0.023291,-0.86235,12.71,-0.00058923
0.024404,-0.53456,11.585,-0.00063295
0.025558,-0.22698,8.4797,-0.00067895
0.026809,0.024893,3.9305,-0.00072918
0.028264,0.18206,-1.34,-0.00078754
0.029709,0.20323,-5.1225,-0.00084514
0.031033,0.14237,-6.6308,-0.00089755
0.032291,0.057158,-6.2967,-0.00094716
0.033577,-0.016484,-4.5746,-0.00099773
0.034961,-0.046529,-1.9016,-0.0010522
0.036613,0.0058438,1.2198,-0.0011173
0.038251,0.14148,3.2026,-0.0011818
0.039735,0.30404,3.6432,-0.00124
0.041163,0.46183,2.9681,-0.0012953
0.042658,0.59937,1.5514,-0.0013522
0.044354,0.70144,-0.20957,-0.0014151
0.046208,0.74912,-1.5226,-0.0014816
0.047947,0.75649,-1.8011,-0.0015416
0.049565,0.75746,-1.3168,-0.0015954
0.051264,0.77366,-0.40227,-0.0016498
0.053255,0.82385,0.6107,-0.0017106
0.055361,0.90428,1.0969,-0.0017714
0.057242,0.97908,0.93383,-0.0018224
0.059105,1.0375,0.43167,-0.0018694
0.061215,1.0746,-0.15497,-0.0019183
