0,-1.2276,-78.469,-1.7441e-12
1.0195e-06,-1.2291,-78.457,-4.8788e-12
6.1171e-06,-1.2361,-78.401,-3.9744e-11
3.1605e-05,-1.2715,-78.113,-6.9956e-10
0.00015904,-1.4469,-76.586,-1.6846e-08
0.00072737,-2.194,-68.152,-4.1387e-07
0.0013832,-2.9578,-55.704,-1.7642e-06
0.0021322,-3.6593,-39.119,-4.873e-06
0.0029571,-4.1826,-19.624,-1.0672e-05
0.0038516,-4.434,0.89136,-2.0166e-05
0.0048179,-4.3493,20.067,-3.4384e-05
0.0057978,-3.9398,34.49,-5.2922e-05
0.0067307,-3.3266,42.534,-7.4077e-05
0.0076507,-2.5979,44.841,-9.7771e-05
0.0085824,-1.826,41.951,-0.000124
0.0095478,-1.0796,34.467,-0.00015285
0.010578,-0.42607,23.105,-0.00018474
0.011742,0.062845,8.5655,-0.00022129
0.012907,0.25979,-5.167,-0.00025783
0.014087,0.18471,-15.999,-0.00029455
0.015175,-0.070886,-22.022,-0.00032814
0.016221,-0.41591,-23.902,-0.00036054
0.017272,-0.78974,-22.209,-0.00039356
0.01836,-1.1374,-17.471,-0.00042868
0.019529,-1.4043,-10.306,-0.00046789
0.020871,-1.5271,-1.3998,-0.00051525
0.022192,-1.4489,6.1296,-0.00056455
0.023501,-1.2111,10.997,-0.00061587
0.024703,-0.9054,12.686,-0.00066481
0.025889,-0.57769,11.859,-0.00071439
0.027112,-0.26533,8.9873,-0.00076636
0.028429,-0.0040696,4.5957,-0.00082275
0.029948,0.16875,-0.65384,-0.00088784
0.031448,0.20751,-4.6258,-0.00095174
0.032883,0.1561,-6.5146,-0.0010124
0.03423,0.072308,-6.4683,-0.0010691
0.035592,-0.0057298,-4.9617,-0.0011263
0.037044,-0.045856,-2.4214,-0.0011873
0.038727,-0.012317,0.65674,-0.0012581
0.040427,0.10471,2.8811,-0.0013296
0.042047,0.26512,3.6559,-0.0013975
0.043571,0.42539,3.21,-0.0014607
0.045139,0.56925,1.937,-0.0015247
0.046876,0.68097,0.21795,-0.001594
0.048808,0.74203,-1.2763,-0.0016686
0.050755,0.75638,-1.8199,-0.001741
0.05249,0.75652,-1.4828,-0.0018032
0.054268,0.76746,-0.64355,-0.0018645
0.05628,0.80739,0.38038,-0.0019309
0.058467,0.88045,1.037,-0.0019994
0.060537,0.95908,1.0272,-0.0020603
0.0625,1.0226,0.59694,-0.0021144
0.064641,1.0665,0.0060922,-0.0021688
0.067128,1.0841,-0.41337,-0.0022259
0.069555,1.0816,-0.37726,-0.0022751
0.071777,1.0773,-0.08743,-0.0023146
0.074262,1.0787,0.24326,-0.0023525
0.077072,1.0842,0.36245,-0.0023873
0.079662,1.0813,0.22645,-0.0024118
0.082259,1.0628,0.023254,-0.0024291
0.085474,1.0191,-0.087881,-0.0024406
0.08857,0.96543,-0.012191,-0.0024417
0.091468,0.91249,0.093846,-0.0024344
0.095102,0.84239,0.11659,-0.0024145
0.098495,0.76785,0.042425,-0.0023858
0.10191,0.68247,-0.014485,-0.002348
0.10601,0.57159,-0.00035751,-0.0022921
0.10967,0.4712,0.026939,-0.0022342
0.11435,0.34195,0.0089953,-0.0021511
0.11857,0.22421,-0.020743,-0.0020696
0.1238,0.08153,-0.022266,-0.0019633
0.12855,-0.039814,-0.020958,-0.0018647
0.13452,-0.1779,-0.037115,-0.0017425
0.1398,-0.28453,-0.041293,-0.0016393
0.14618,-0.38903,-0.04176,-0.0015256
0.15303,-0.47007,-0.046131,-0.0014209
0.15973,-0.51686,-0.043,-0.0013398
0.16694,-0.53217,-0.040524,-0.0012783
0.17515,-0.50943,-0.033035,-0.0012418
0.18455,-0.43932,-0.025232,-0.0012417
0.19168,-0.36275,-0.015059,-0.0012679
0.19882,-0.27298,-0.0082473,-0.0013124
0.20673,-0.16633,0.0012781,-0.0013778
0.21573,-0.045898,0.0082424,-0.0014645
0.22481,0.063593,0.017334,-0.0015557
0.23242,0.14007,0.018036,-0.0016286
0.23918,0.19304,0.022086,-0.0016868
0.24628,0.2321,0.021294,-0.0017383
