0,-1.228,-78.466,-1.7441e-12
1.0196e-06,-1.2298,-78.451,-4.8792e-12
6.1173e-06,-1.2388,-78.379,-3.9767e-11
3.1606e-05,-1.2835,-78.013,-7.0174e-10
0.00015905,-1.505,-76.044,-1.7098e-08
0.00062895,-2.2803,-66.958,-3.1577e-07
0.0011576,-3.0452,-53.967,-1.2594e-06
0.0017567,-3.7316,-36.963,-3.3631e-06
0.0024146,-4.2275,-17.24,-7.2156e-06
0.0031274,-4.4423,3.2481,-1.3447e-05
0.0038974,-4.3158,22.099,-2.2699e-05
0.004665,-3.877,35.738,-3.4453e-05
0.005399,-3.2467,43.084,-4.7824e-05
0.0061256,-2.5096,44.762,-6.2778e-05
0.0068632,-1.7374,41.311,-7.9313e-05
0.0076298,-0.99841,33.343,-9.7495e-05
0.0084516,-0.36013,21.587,-0.00011764
0.0093896,0.10443,6.7075,-0.00014092
0.0104,0.26519,-7.9239,-0.00016592
0.011351,0.13174,-17.983,-0.00018921
0.012198,-0.15423,-22.879,-0.00020987
0.013022,-0.51204,-23.787,-0.00023008
0.013857,-0.88418,-21.254,-0.00025091
0.014729,-1.2162,-15.827,-0.00027332
0.015677,-1.4529,-8.1477,-0.00029874
0.016815,-1.5226,1.2281,-0.00033097
0.017963,-1.3642,8.565,-0.00036547
0.018961,-1.0881,12.044,-0.00039689
0.019898,-0.7686,12.618,-0.0004274
0.020842,-0.44293,10.877,-0.00045882
0.021832,-0.14779,7.3012,-0.00049217
0.022925,0.081738,2.4491,-0.00052919
0.02423,0.20245,-2.8216,-0.00057323
0.025519,0.18376,-6.0135,-0.00061643
0.026606,0.10705,-6.6846,-0.00065262
0.027669,0.022789,-5.715,-0.00068789
0.028779,-0.036353,-3.5342,-0.00072469
0.030011,-0.037688,-0.60992,-0.00076558
0.031489,0.059221,2.3052,-0.0008147
0.032885,0.22291,3.5922,-0.00086096
0.034098,0.38527,3.4167,-0.00090081
0.03532,0.53482,2.3224,-0.00094037
0.036643,0.65612,0.67788,-0.00098234
0.038287,0.73587,-1.0845,-0.0010329
0.039971,0.75622,-1.8159,-0.0010826
0.041353,0.75638,-1.5268,-0.0011217
0.042749,0.76593,-0.71426,-0.0011599
0.044316,0.80309,0.30828,-0.0012009
0.046214,0.88261,1.0447,-0.0012479
0.047879,0.96253,1.0136,-0.0012865
0.049429,1.0251,0.57061,-0.0013201
0.051132,1.068,-0.021159,-0.0013541
0.053289,1.0845,-0.43471,-0.0013928
0.055199,1.0808,-0.3422,-0.0014228
0.056961,1.0771,-0.033918,-0.001447
0.058993,1.0796,0.28374,-0.0014708
0.061436,1.0846,0.3421,-0.0014934
0.063451,1.0781,0.17078,-0.0015073
0.065585,1.0538,-0.024505,-0.0015172
0.068352,1.001,-0.076142,-0.0015229
0.070676,0.94857,0.025424,-0.0015217
0.073092,0.89211,0.11672,-0.0015151
0.076231,0.81224,0.089874,-0.0014988
0.078797,0.73666,0.013782,-0.0014795
0.081892,0.63449,-0.016948,-0.0014497
0.08503,0.52591,0.015258,-0.0014134
0.088043,0.42098,0.026792,-0.0013737
0.091958,0.2833,-0.0083824,-0.0013165
0.095233,0.16805,-0.025401,-0.0012652
0.099593,0.021173,-0.019305,-0.0011943
0.10332,-0.094801,-0.026518,-0.0011332
0.10774,-0.21856,-0.040188,-0.0010627
0.1124,-0.32935,-0.040668,-0.00099304
