0,-1.2281,-78.465,-1.7441e-12
1.0196e-06,-1.23,-78.45,-4.8793e-12
6.1174e-06,-1.2395,-78.374,-3.9774e-11
3.1606e-05,-1.2867,-77.987,-7.0233e-10
0.00015905,-1.5205,-75.896,-1.7165e-08
0.00060865,-2.3023,-66.647,-2.9722e-07
0.0011116,-3.067,-53.521,-1.1668e-06
0.0016805,-3.7494,-36.414,-3.0905e-06
0.0023049,-4.2381,-16.638,-6.5976e-06
0.0029812,-4.4437,3.8378,-1.2253e-05
0.0037119,-4.3066,22.601,-2.0634e-05
0.0044371,-3.8607,36.042,-3.1211e-05
0.0051313,-3.2262,43.212,-4.3234e-05
0.0058191,-2.4871,44.731,-5.6676e-05
0.0065179,-1.715,41.138,-7.1535e-05
0.0072447,-0.97808,33.051,-8.7874e-05
0.0080247,-0.34382,21.197,-0.00010598
0.0089177,0.11437,6.2313,-0.00012697
0.0098957,0.2644,-8.5935,-0.00014987
0.010791,0.11887,-18.373,-0.00017063
0.011591,-0.17279,-23.028,-0.00018909
0.012371,-0.53282,-23.732,-0.00020721
0.013163,-0.90411,-21.024,-0.00022594
0.01399,-1.2323,-15.455,-0.00024612
0.014894,-1.462,-7.6719,-0.00026911
0.01599,-1.5188,1.8019,-0.00029861
0.017102,-1.3407,9.0562,-0.00033037
0.018041,-1.0572,12.221,-0.00035845
0.018927,-0.73541,12.54,-0.00038583
0.019823,-0.41122,10.592,-0.00041411
0.020766,-0.12114,6.8608,-0.00044423
0.021817,0.099817,1.9135,-0.00047791
0.023078,0.20631,-3.3081,-0.00051817
0.024264,0.17759,-6.1686,-0.00055578
0.025285,0.098627,-6.6548,-0.00058795
0.026293,0.01542,-5.549,-0.00061962
0.027351,-0.039578,-3.2742,-0.00065282
0.028536,-0.033255,-0.3055,-0.00069005
0.029965,0.075553,2.5389,-0.00073499
0.031256,0.24025,3.6285,-0.00077548
0.032399,0.4018,3.339,-0.00081099
0.033561,0.54913,2.169,-0.00084656
