0,-1.2278,-78.468,-1.7441e-12
1.0195e-06,-1.2294,-78.455,-4.8789e-12
6.1172e-06,-1.2372,-78.392,-3.9754e-11
3.1605e-05,-1.2764,-78.072,-7.0046e-10
0.00015905,-1.4709,-76.364,-1.695e-08
0.00068157,-2.2306,-67.651,-3.6653e-07
0.0012777,-2.9951,-54.971,-1.5177e-06
0.0019562,-3.6904,-38.205,-4.1309e-06
0.0027025,-4.2022,-18.61,-8.9669e-06
0.0035114,-4.4381,1.8977,-1.6843e-05
0.0043853,-4.3356,20.939,-2.8595e-05
0.005265,-3.9135,35.029,-4.3747e-05
0.0061041,-3.2929,42.776,-6.1015e-05
0.006933,-2.5605,44.816,-8.0344e-05
0.0077733,-1.7884,41.687,-0.00010173
0.008645,-1.0449,33.996,-0.00012525
0.0095772,-0.39777,22.464,-0.00015127
0.010634,0.080961,7.7806,-0.0001812
0.011728,0.26377,-6.3596,-0.0002121
0.012823,0.15903,-17.05,-0.00024274
0.013797,-0.11329,-22.499,-0.00026985
0.014738,-0.46544,-23.871,-0.00029614
0.015688,-0.83887,-21.74,-0.00032309
0.016676,-1.1789,-16.64,-0.00035192
0.017743,-1.4307,-9.2024,-0.00038437
0.018997,-1.5273,-0.034358,-0.00042458
0.020239,-1.4106,7.3919,-0.00046672
0.021395,-1.153,11.567,-0.00050791
0.022469,-0.83979,12.706,-0.00054758
0.023541,-0.51223,11.428,-0.0005881
0.024655,-0.20739,8.2052,-0.00063083
0.025868,0.039347,3.5782,-0.00067766
0.027286,0.18814,-1.7022,-0.00073235
0.028699,0.19968,-5.371,-0.00078648
0.029963,0.1342,-6.6716,-0.00083457
0.031173,0.048676,-6.1793,-0.00088041
0.032415,-0.022019,-4.3405,-0.00092739
0.033762,-0.045828,-1.599,-0.00097835
0.035374,0.016823,1.4974,-0.0010395
0.036977,0.16238,3.3408,-0.0011002
0.038391,0.32562,3.6087,-0.0011534
0.039767,0.48164,2.8146,-0.0012045
0.04122,0.61527,1.3277,-0.0012575
0.042897,0.71169,-0.44516,-0.0013171
0.044709,0.752,-1.6348,-0.0013792
0.046348,0.7564,-1.7659,-0.0014333
0.047906,0.75853,-1.1954,-0.0014829
0.049565,0.77868,-0.24197,-0.0015336
0.05157,0.83675,0.75084,-0.001592
0.053634,0.92138,1.1049,-0.0016486
0.055419,0.99308,0.84632,-0.0016944
0.057238,1.0475,0.30392,-0.0017378
0.059373,1.0792,-0.26265,-0.0017844
0.061708,1.0839,-0.44298,-0.0018297
